OBJECTID,Join_Count,TARGET_FID,uid,sampleid,y,x,bee_geocod,bee_geoc_1,bee_geoc_2,bee_geoc_3,pointid,grid_code,Shape_Leng,Shape_Area
192,0,192,835,OK 03-2012,36.21098000000,-96.11906000000,-96.11905700000,36.21098000000,6,2013,0,0,44183.40180650000,151086774.92000000000
193,0,193,836,OK 04-2012,34.68881000000,-96.05098000000,-96.05098000000,34.68881000000,4,2013,0,0,44518.88077280000,153920173.01400000000
194,0,194,837,OK 06-2012,36.01364000000,-95.96933000000,-95.96933000000,36.01364000000,6,2013,0,0,44227.70951000000,151460222.94600000000
195,0,195,838,OK 07-2012,33.97561000000,-94.81887000000,-94.81887100000,33.97561000000,4,2013,0,0,44671.23521740000,155210178.08700000000
196,0,196,839,OK 08-2012,34.05284000000,-94.76939000000,-94.76938600000,34.05284000000,4,2013,0,0,44654.88167500000,155071652.94900000000
197,0,197,840,OK 09-2012,36.13994000000,-96.89126000000,-96.89125800000,36.13994000000,6,2013,0,0,44199.38062870000,151221420.95900000000
198,1,198,841,OK 10-2012,33.96156000000,-95.11633000000,-95.11632500000,33.96156000000,4,2013,108023,6,44674.20659380000,155235348.63200000000
199,0,199,842,OK 11-2012,35.93092000000,-95.67217000000,-95.67217300000,35.93092000000,6,2013,0,0,44246.20860520000,151616222.83700000000
200,0,200,843,OK 12-2012,35.57520000000,-98.11320000000,-98.11319700000,35.57520000000,5,2013,0,0,44325.27080870000,152283433.55700000000
201,0,201,844,OK 13-2012,34.61931000000,-98.54023000000,-98.54023000000,34.61931000000,5,2013,0,0,44533.86027190000,154046942.69400000000
202,0,202,845,OK 14-2012,34.00114000000,-95.25840000000,-95.25840000000,34.00114000000,4,2013,0,0,44665.83308210000,155164417.10100000000
203,0,203,846,OK 16-2012,34.35847000000,-98.39394000000,-98.39393600000,34.35847000000,5,2013,0,0,44589.82212850000,154520677.67700000000
204,0,204,847,OK 18-2012,35.16082000000,-97.52747000000,-97.52747300000,35.16082000000,6,2013,0,0,44416.37900350000,153053195.18000000000
205,0,205,848,OK 19-2012,34.47880000000,-99.19384000000,-99.19384000000,34.47880000000,5,2013,0,0,44564.05627729990,154302536.56300000000
206,0,206,849,OK 20-2012,36.35105000000,-95.49171000000,-95.49171400000,36.35105000000,6,2013,0,0,44151.80164790000,150820605.07300000000
207,0,207,850,OK 22-2012,36.26344000000,-96.47867000000,-96.47866800000,36.26344000000,6,2013,0,0,44171.58137150000,150987193.69000000000
208,0,208,851,OK 23-2012,35.99745000000,-96.06293000000,-96.06292700000,35.99745000000,6,2013,0,0,44231.33354450000,151490780.29500000000
209,0,209,852,AR 15-2013,34.03226000000,-94.38273000000,-94.38273000000,34.03226000000,8,2013,0,0,44659.24289290000,155108594.13000000000
210,0,210,853,AR 23-2013,35.49342000000,-94.37421000000,-94.37421000000,35.49342000000,8,2013,0,0,44343.33498000000,152435984.55100000000
211,0,211,854,TX 14-2013,34.05199000000,-98.99600000000,-98.99599788000,34.05198680000,9,2013,0,0,44655.06310250000,155073188.76900000000
212,0,212,855,TX 17-2013,33.96937000000,-98.52040000000,-98.52040200000,33.96936900000,9,2013,0,0,44672.55568960000,155221362.96600000000
213,1,213,901,ND 01-2013,48.15024000000,-98.08334000000,-98.08334200000,48.15023800000,8,2013,8795,6,40944.24565700000,125279141.50900000000
214,76,214,902,ND 02-2013,47.83290000000,-98.79086000000,-98.79086000000,47.83290000000,7,2013,9277,6,41047.52559510000,126042581.81900000000
215,4501,215,903,ND 03-2013,46.50153000000,-99.99900000000,-99.99899700000,46.50153000000,7,2013,26049,6,41468.78408920000,129201808.24300000000
216,0,216,904,ND 04-2013,47.50021000000,-97.80024000000,-97.80024400000,47.50021100000,7,2013,0,0,41154.59406120000,126838667.51200000000
217,12,217,905,ND 05-2013,47.57629000000,-98.59157000000,-98.59156900000,47.57629400000,8,2013,11094,6,41130.21637900000,126656997.90500000000
218,3904,218,906,ND 06-2013,46.70445000000,-101.00555000000,-101.00555000000,46.70445000000,7,2013,22086,6,41405.80366700000,128724896.98400000000
219,3531,219,907,ND 07-2013,48.31374000000,-102.67737000000,-102.67737000000,48.31374000000,8,2013,5227,6,40890.58807720000,124884247.06000000000
220,1709,220,908,ND 08-2013,47.61760000000,-100.15380000000,-100.15380000000,47.61760000000,7,2013,9398,6,41116.95505160000,126558273.03100000000
221,323,221,909,ND 09-2013,48.01672000000,-98.05024000000,-98.05023800000,48.01671800000,8,2013,8906,6,40987.83890480000,125600843.40800000000
222,22,222,910,ND 10-2013,48.96691000000,-97.56677000000,-97.56676500000,48.96691300000,7,2013,26,6,36869.21562290000,98135854.16040000000
223,2790,223,911,ND 11-2013,47.35564000000,-102.37510000000,-102.37510000000,47.35564000000,7,2013,11123,6,41200.74170560000,127183239.52700000000
224,428,224,912,ND 12-2013,48.71998000000,-102.06210000000,-102.06210000000,48.71998000000,9,2013,44,6,40755.93698260000,123898536.85800000000
225,428,225,913,ND 13-2013,48.71992000000,-102.06200000000,-102.06200000000,48.71992000000,8,2013,44,6,40755.95714150000,123898683.81900000000
226,2891,226,914,ND 14-2013,47.03287000000,-102.88452000000,-102.88452000000,47.03287000000,7,2013,17795,6,41302.95095700000,127949510.13200000000
227,2846,227,915,ND 15-2013,47.35459000000,-102.37497000000,-102.37497000000,47.35459000000,7,2013,11123,6,41201.07595740000,127185738.58800000000
228,35,228,916,ND 16-2013,48.27663000000,-102.07417000000,-102.07417000000,48.27663000000,8,2013,6578,6,40902.79353360000,124973968.76300000000
229,1434,229,917,ND 17-2013,48.70441000000,-101.29355000000,-101.29355000000,48.70441000000,8,2013,1998,6,40761.13302190000,123936434.81000000000
230,1085,230,918,ND 18-2013,46.87692000000,-102.76097000000,-102.76097400000,46.87692300000,7,2013,20686,6,41351.93241160000,128318236.54800000000
231,288,231,919,ND 19-2013,46.85005000000,-97.95010000000,-97.95009600000,46.85004600000,7,2013,21794,6,41360.34763470000,128381684.04300000000
232,3937,232,920,ND 20-2013,46.70447000000,-101.00573000000,-101.00573000000,46.70447000000,7,2013,22086,6,41405.79745000000,128724850.12400000000
233,15,233,921,ND 22-2013,47.95014000000,-97.76680000000,-97.76680100000,47.95014300000,7,2013,9261,6,41009.49996720000,125760986.05400000000
234,19,234,922,ND 23-2013,48.61689000000,-97.95010000000,-97.95010500000,48.61689300000,7,2013,5208,6,40790.28669020000,124149278.49300000000
235,3215,235,923,ND 24-2013,47.26944000000,-101.65968000000,-101.65968000000,47.26944000000,7,2013,14465,6,41228.14813610000,127388289.30400000000
236,0,236,948,IN 20-2012,38.81403000000,-86.17746000000,-86.17746000000,38.81403000000,5,2013,0,0,43574.83529560000,145992734.52400000000
237,0,237,949,IN 21-2012,38.81412000000,-86.17380000000,-86.17379800000,38.81412000000,5,2013,0,0,43574.81341150000,145992552.88700000000
238,0,238,950,IN 22-2012,38.84332000000,-86.22594000000,-86.22594500000,38.84332000000,5,2013,0,0,43567.72170230000,145933657.59300000000
239,0,239,951,TN 06-2012,36.61432000000,-85.11223000000,-85.11222800000,36.61432000000,5,2013,0,0,44092.06472110000,150317853.37600000000
240,0,240,952,TN 23-2012,36.44695000000,-86.29976000000,-86.29975900000,36.44695000000,5,2013,0,0,44130.09276600000,150637837.86300000000
241,0,241,953,IN 04-2013,39.00256000000,-84.98522000000,-84.98521530000,39.00255900000,7,2013,0,0,43528.93979550000,145611800.61700000000
242,0,242,954,IN 05-2013,38.97849000000,-85.01444000000,-85.01443500000,38.97848700000,7,2013,0,0,43534.81407730000,145660528.32400000000
243,0,243,955,IN 06-2013,39.19580000000,-85.10258000000,-85.10258250000,39.19579920000,7,2013,0,0,43481.63080880000,145219685.96600000000
244,0,244,956,IN 08-2013,38.56681000000,-86.36512000000,-86.36512300000,38.56680900000,7,2013,0,0,43634.63304030000,146489825.65700000000
245,1,245,957,IN 13-2013,38.63011000000,-85.44376000000,-85.44375700000,38.63010900000,8,2013,107984,6,43619.36339170000,146362809.95200000000
246,0,246,958,IN 17-2013,38.26570000000,-85.95756000000,-85.95756300000,38.26570000000,9,2013,0,0,43706.88081860000,147091532.06800000000
247,0,247,959,IN 22-2013,38.77480000000,-86.13763000000,-86.13763140000,38.77479530000,9,2013,0,0,43584.35451770000,146071808.94400000000
248,0,248,960,IN 23-2013,38.77480000000,-86.13763000000,-86.13763140000,38.77479530000,9,2013,0,0,43584.35451770000,146071808.94400000000
249,0,249,961,IN 24-2013,38.77480000000,-86.13763000000,-86.13763140000,38.77479530000,9,2013,0,0,43584.35451770000,146071808.94400000000
250,0,250,962,OH 05-2013,38.43529000000,-83.33109000000,-83.33109200000,38.43528900000,8,2013,0,0,43666.26807930000,146753146.47900000000
251,0,251,963,TN 06-2013,36.61432000000,-85.11222000000,-85.11222500000,36.61432400000,9,2013,0,0,44092.06382180000,150317845.60400000000
252,0,252,964,TN 23-2013,36.44695000000,-86.29976000000,-86.29975800000,36.44695000000,8,2013,0,0,44130.09277070000,150637837.77700000000
253,0,253,974,CA 06-2012,37.09194000000,-120.07460000000,-120.07460000000,37.09194000000,1,2013,0,0,43982.54375640000,149397626.94400000000
254,0,254,1050,TN 04-2012,35.21133000000,-89.93639000000,-89.93639400000,35.21133000000,4,2013,0,0,44405.32906460000,152959791.17800000000
255,0,255,1051,TN 08-2012,35.34448000000,-89.62508000000,-89.62508400000,35.34448000000,5,2013,0,0,44376.12786800000,152713011.23900000000
256,0,256,1052,TN 10-2012,35.01402000000,-89.62360000000,-89.62359600000,35.01402000000,4,2013,0,0,44448.40174050000,153323952.35300000000
257,0,257,1053,AR 01-2013,36.31834000000,-92.08904000000,-92.08904000000,36.31834000000,8,2013,0,0,44159.19188620000,150882841.09300000000
258,0,258,1054,AR 02-2013,34.17138000000,-93.02434000000,-93.02434000000,34.17138000000,8,2013,0,0,44629.71278410000,154858478.73600000000
259,0,259,1055,AR 03-2013,35.33157000000,-93.16449000000,-93.16449000000,35.33157000000,8,2013,0,0,44378.96428620000,152736977.57000000000
260,0,260,1056,AR 04-2013,35.03940000000,-91.52544000000,-91.52544000000,35.03940000000,7,2013,0,0,44442.87483800000,153277214.52800000000
261,0,261,1057,AR 05-2013,34.42409000000,-93.23299000000,-93.23299000000,34.42409000000,8,2013,0,0,44575.78116540000,154401798.79500000000
262,1,262,1058,AR 06-2013,34.74686000000,-92.09505000000,-92.09505000000,34.74686000000,8,2013,108009,6,44506.34654740000,153814110.44300000000
263,0,263,1059,AR 07-2013,33.60540000000,-91.25772000000,-91.25772000000,33.60540000000,10,2013,0,0,44749.14695890000,155870263.87100000000
264,0,264,1060,AR 08-2013,34.91266000000,-92.53183000000,-92.53183000000,34.91266000000,8,2013,0,0,44470.43689850000,153510315.12700000000
265,0,265,1061,AR 09-2013,34.50378000000,-93.17498000000,-93.17498000000,34.50378000000,7,2013,0,0,44558.69583940000,154257159.88000000000
266,0,266,1062,AR 10-2013,35.22006000000,-90.29179000000,-90.29179000000,35.22006000000,8,2013,0,0,44403.41792310000,152943637.28600000000
267,0,267,1063,AR 11-2013,35.98919000000,-94.33480000000,-94.33480000000,35.98919000000,8,2013,0,0,44233.18175410000,151506364.97800000000
268,0,268,1064,AR 12-2013,36.10287000000,-90.34586000000,-90.34586000000,36.10287000000,7,2013,0,0,44207.70514670000,151291583.06900000000
269,0,269,1065,AR 13-2013,35.72753000000,-90.46262000000,-90.46262000000,35.72753000000,8,2013,0,0,44291.51024190000,151998432.57500000000
270,0,270,1066,AR 14-2013,35.33865000000,-91.40078000000,-91.40078000000,35.33865000000,8,2013,0,0,44377.40886720000,152723835.02100000000
271,0,271,1067,AR 16-2013,34.09581000000,-93.06423000000,-93.06423000000,34.09581000000,9,2013,0,0,44645.76742390000,154994454.54200000000
272,0,272,1068,AR 17-2013,36.45833000000,-93.07666000000,-93.07666000000,36.45833000000,9,2013,0,0,44127.51356210000,150616127.03800000000
273,0,273,1069,AR 18-2013,36.49774000000,-93.70644000000,-93.70644000000,36.49774000000,10,2013,0,0,44118.57267900000,150540877.66800000000
274,0,274,1070,AR 19-2013,35.33500000000,-94.32058000000,-94.32058000000,35.33500100000,8,2013,0,0,44378.21091530000,152730611.29700000000
275,0,275,1071,AR 20-2013,34.84410000000,-92.17388000000,-92.17388000000,34.84409900000,9,2013,0,0,44485.30618410000,153636096.61900000000
276,0,276,1072,AR 21-2013,35.48857000000,-91.34102000000,-91.34102000000,35.48857000000,9,2013,0,0,44344.40464060000,152445019.50200000000
277,0,277,1073,AR 22-2013,35.12193000000,-93.03190000000,-93.03190000000,35.12193000000,8,2013,0,0,44424.87486560000,153125019.98700000000
278,1,278,1074,AR 24-2013,34.30891000000,-91.95829000000,-91.95829000000,34.30891000000,9,2013,108022,6,44600.40863170000,154610318.63000000000
279,0,279,1075,TN 03-2013,35.21133000000,-89.93640000000,-89.93639500000,35.21133400000,8,2013,0,0,44405.32827610000,152959784.33200000000
280,0,280,1076,TN 10-2013,35.01403000000,-89.62360000000,-89.62360000000,35.01402900000,8,2013,0,0,44448.39995560000,153323936.77900000000
281,15913,281,1151,SD 01-2013,44.50181000000,-99.48706000000,-99.48705900000,44.50181000000,9,2013,61407,6,42067.17665240000,133811552.77200000000
282,11459,282,1152,SD 02-2013,44.89317000000,-99.06302000000,-99.06302000000,44.89317000000,9,2013,49807,6,41953.15128930000,132922388.67600000000
283,3298,283,1153,SD 03-2013,45.85789000000,-99.96026000000,-99.96026000000,45.85789000000,9,2013,31411,6,41665.73362580000,130703456.59500000000
284,5251,284,1154,SD 04-2013,43.95125000000,-99.17214000000,-99.17214000000,43.95125000000,10,2013,77322,6,42225.15192950000,135051567.21800000000
285,194,285,1155,SD 16-2013,45.82787000000,-103.02777000000,-103.02777000000,45.82787000000,9,2013,30781,6,41674.81690930000,130773084.70000000000
286,0,286,1156,SD 17-2013,44.65871000000,-103.81695000000,-103.81695000000,44.65871000000,9,2013,0,0,42021.63807030000,133455848.96600000000
287,57,287,1157,SD 18-2013,43.31814000000,-103.34811000000,-103.34811000000,43.31814000000,10,2013,82674,6,42403.38839420000,136461710.51500000000
288,14921,288,1158,SD 19-2013,45.05512000000,-101.57366000000,-101.57366000000,45.05512000000,9,2013,34886,6,41905.53807040000,132552578.66200000000
289,609,289,1159,SD 20-2013,45.85886000000,-102.86208000000,-102.86208000000,45.85886000000,9,2013,30761,6,41665.44039750000,130701208.71300000000
290,0,290,1160,SD 21-2013,44.75642000000,-103.90353000000,-103.90353000000,44.75642000000,9,2013,0,0,41993.16058470000,133233812.10300000000
291,115,291,1161,SD 23-2013,44.64308000000,-103.42628000000,-103.42628000000,44.64308000000,9,2013,54375,6,42026.18488549990,133491329.10700000000
292,0,292,1162,SD 24-2013,44.46726000000,-103.72818000000,-103.72818000000,44.46726000000,9,2013,0,0,42077.17388590000,133889746.27800000000
293,0,293,1193,VA 04-2013,37.80290000000,-75.60590000000,-75.60590000000,37.80290000000,10,2013,0,0,43816.69144950000,148008304.88800000000
294,0,294,1194,VA 05-2013,37.22590000000,-77.43810000000,-77.43810000000,37.22590000000,9,2013,0,0,43951.54918100000,149137595.48000000000
295,0,295,1195,VA 06-2013,36.62970000000,-76.73640000000,-76.73640000000,36.62970000000,10,2013,0,0,44088.56051520000,150288379.84000000000
296,0,296,1196,VA 10-2013,36.97590000000,-76.76510000000,-76.76510000000,36.97590000000,10,2013,0,0,44009.28639070000,149622141.18300000000
297,0,297,1197,VA 13-2013,37.19260000000,-77.27900000000,-77.27900000000,37.19260000000,11,2013,0,0,43959.26378730000,149202303.10300000000
298,2,298,1198,VA 17-2013,37.75270000000,-77.36930000000,-77.36930000000,37.75270000000,9,2013,107982,6,43828.51413100000,148107161.58800000000
299,0,299,1199,VA 20-2013,36.89160000000,-76.17690000000,-76.17690000000,36.89160000000,10,2013,0,0,41099.03702750000,123429694.10100000000
300,0,300,1234,IA 06-2012,41.81757000000,-93.36632000000,-93.36631800000,41.81757000000,6,2013,0,0,42811.82803520000,139735569.22400000000
301,0,301,1235,IA 09-2012,42.37355000000,-92.76712000000,-92.76712000000,42.37355000000,6,2013,0,0,42662.73423740000,138533861.21600000000
302,0,302,1236,IA 12-2012,41.96659000000,-92.31870000000,-92.31870300000,41.96659000000,6,2013,0,0,42772.11902880000,139414786.46800000000
303,0,303,1237,IA 13-2012,40.98543000000,-91.68209000000,-91.68209100000,40.98543000000,6,2013,0,0,43030.23579550000,141509051.75900000000
304,0,304,1238,IA 14-2012,42.95805000000,-91.61184000000,-91.61183900000,42.95805000000,6,2013,0,0,42503.16755900000,137256141.01800000000
305,0,305,1239,IA 15-2012,41.22813000000,-92.68855000000,-92.68855300000,41.22813000000,6,2013,0,0,42967.11218779990,140994929.94200000000
306,0,306,1240,IA 16-2012,41.49250000000,-93.71310000000,-93.71309700000,41.49250000000,6,2013,0,0,42897.81497010000,140431969.12400000000
307,0,307,1241,IA 17-2012,41.43835000000,-93.51102000000,-93.51101700000,41.43835000000,6,2013,0,0,42912.05478960000,140547526.69800000000
308,0,308,1242,IA 18-2012,41.29869000000,-93.08577000000,-93.08577000000,41.29869000000,6,2013,0,0,42948.67190910000,140844975.12900000000
309,0,309,1243,IA 19-2012,41.23117000000,-92.62921000000,-92.62921100000,41.23117000000,6,2013,0,0,42966.31846020000,140988473.46700000000
310,0,310,1244,IA 20-2012,41.82618000000,-91.83344000000,-91.83344300000,41.82618000000,6,2013,0,0,42809.53858100000,139717060.51400000000
311,0,311,1245,IA 21-2012,41.50027000000,-93.72973000000,-93.72972900000,41.50027000000,6,2013,0,0,42895.76958960000,140415376.27600000000
312,0,312,1246,IA 22-2012,41.54430000000,-93.82401000000,-93.82401300000,41.54430000000,6,2013,0,0,42884.17066940000,140321305.63900000000
313,0,313,1247,IA 23-2012,41.59919000000,-92.79099000000,-92.79099300000,41.59919000000,6,2013,0,0,42869.68857480000,140203912.66300000000
314,0,314,1248,IA 24-2012,41.51786000000,-94.00841000000,-94.00840800000,41.51786000000,6,2013,0,0,42891.13772460000,140377805.39900000000
315,0,315,1249,WI 13-2012,43.30217000000,-90.72803000000,-90.72802700000,43.30217000000,5,2013,0,0,42407.83649850000,136497051.78800000000
316,0,316,1250,IA 07-2013,42.85806000000,-90.08306000000,-90.08305500000,42.85805500000,7,2013,0,0,42530.67444940000,137475768.45900000000
317,0,317,1251,IA 08-2013,42.85250000000,-91.66833000000,-91.66833300000,42.85250000000,9,2013,0,0,42532.20019320000,137487958.35800000000
318,0,318,1252,IA 09-2013,43.25023000000,-91.28360000000,-91.28360100000,43.25022600000,10,2013,0,0,42422.29330530000,136611958.04000000000
319,0,319,1253,IA 11-2013,42.11442000000,-93.14552000000,-93.14552300000,42.11441700000,11,2013,0,0,42732.54586570000,139095621.59200000000
320,0,320,1254,IA 12-2013,43.07252000000,-93.43963000000,-93.43963000000,43.07252000000,11,2013,0,0,42471.57175630000,137004195.81200000000
321,0,321,1317,TN 01-2012,35.58094000000,-84.26135000000,-84.26135300000,35.58094000000,5,2013,0,0,44323.99985580000,152272704.22500000000
322,0,322,1318,TN 05-2012,36.27886000000,-84.14690000000,-84.14690400000,36.27886000000,4,2013,0,0,44168.10246460000,150957891.20300000000
323,0,323,1319,TN 12-2012,35.66655000000,-84.13897000000,-84.13896900000,35.66655000000,6,2013,0,0,44305.04160510000,152112647.15700000000
324,0,324,1320,TN 19-2012,36.42571000000,-82.25872000000,-82.25872000000,36.42571000000,4,2013,0,0,44134.90541690000,150678350.33600000000
325,0,325,1321,TN 20-2012,36.06083000000,-83.36366000000,-83.36366300000,36.06083000000,3,2013,0,0,44217.13545200000,151371076.64900000000
326,0,326,1322,TN 21-2012,36.05647000000,-84.25480000000,-84.25479900000,36.05647000000,3,2013,0,0,44218.11293930000,151379316.97900000000
327,0,327,1323,TN 22-2012,35.76490000000,-84.08257000000,-84.08256500000,35.76490000000,4,2013,0,0,44283.20554620000,151928347.52800000000
328,0,328,1324,NC 13-2013,35.49979000000,-77.89906000000,-77.89905600000,35.49979300000,9,2013,0,0,44341.92732260000,152424097.85300000000
329,0,329,1325,TN 12-2013,35.66656000000,-84.13897000000,-84.13896600000,35.66655900000,9,2013,0,0,44305.03955050000,152112629.78900000000
330,0,330,1326,TN 19-2013,36.42572000000,-82.25872000000,-82.25871900000,36.42571700000,8,2013,0,0,44134.90391010000,150678337.43200000000
331,0,331,1327,TN 21-2013,36.05648000000,-84.25480000000,-84.25479600000,36.05647700000,9,2013,0,0,44218.11139270000,151379303.94500000000
332,0,332,1433,CA 02-2012,37.13931000000,-120.20207000000,-120.20207000000,37.13931000000,1,2013,0,0,43971.59917850000,149305783.41300000000
333,5748,333,1434,CA 03-2012,39.62484000000,-121.83425000000,-121.83425000000,39.62484000000,3,2013,86614,6,43375.62150750000,144343136.04500000000
334,0,334,1435,CA 05-2012,37.22444000000,-120.19941000000,-120.19941000000,37.22444000000,1,2013,0,0,43951.89269470000,149140468.33400000000
335,0,335,1436,CA 07-2012,37.14006000000,-120.17502000000,-120.17502000000,37.14006000000,1,2013,0,0,43971.42580500000,149304328.63400000000
336,0,336,1437,CA 08-2012,37.70823000000,-120.79391000000,-120.79391000000,37.70823000000,1,2013,0,0,43838.97794710000,148194671.84300000000
337,0,337,1438,CA 09-2012,37.07986000000,-120.46070000000,-120.46070000000,37.07986000000,1,2013,0,0,43985.33256060000,149421032.87700000000
338,4,338,1439,CA 10-2012,40.55967000000,-122.23859000000,-122.23859000000,40.55967000000,2,2013,82736,6,43139.85131840000,142404730.44400000000
339,0,339,1440,CA 11-2012,37.10342000000,-120.34152000000,-120.34152000000,37.10342000000,1,2013,0,0,43979.89279060000,149375378.62300000000
340,0,340,1441,CA 14-2012,32.79398000000,-115.19801000000,-115.19801000000,32.79398000000,1,2013,0,0,44917.18410200000,157294132.10600000000
341,0,341,1442,CA 15-2012,37.11282000000,-120.32937000000,-120.32937000000,37.11282000000,1,2013,0,0,43977.72147520000,149357157.00100000000
342,0,342,1443,CA 17-2012,36.72798000000,-120.60246000000,-120.60246000000,36.72798000000,1,2013,0,0,44066.14099930000,150099845.28500000000
343,0,343,1444,CA 18-2012,32.82177000000,-115.53989000000,-115.53989000000,32.82177000000,1,2013,0,0,44911.49032930000,157245890.15800000000
344,0,344,1445,CA 20-2012,32.81065000000,-115.18514000000,-115.18514000000,32.81065000000,1,2013,0,0,44913.76914570000,157265198.14500000000
345,0,345,1446,CA 21-2012,37.11282000000,-120.32937000000,-120.32937000000,37.11282000000,1,2013,0,0,43977.72147520000,149357157.00100000000
346,12,346,1447,CA 22-2012,32.91072000000,-115.53714000000,-115.53714000000,32.91072000000,1,2013,108010,6,44893.23675390000,157091227.32000000000
347,7,347,1448,CA 24-2012,32.90265000000,-115.56289000000,-115.56289000000,32.90265000000,1,2013,108010,6,44894.89471130000,157105275.40900000000
348,0,348,1449,CA 25-2012,33.29065000000,-116.98260000000,-116.98260000000,33.29065000000,11,2013,0,0,44814.77249820000,156426345.50300000000
349,0,349,1450,CA 26-2012,40.30260000000,-122.38943000000,-122.38943000000,40.30260000000,2,2013,0,0,43205.35019100000,142941642.63400000000
350,5748,350,1451,CA 27-2012,39.62484000000,-121.83425000000,-121.83425000000,39.62484000000,3,2013,86614,6,43375.62150750000,144343136.04500000000
351,760,351,1452,CA 28-2012,39.79748000000,-122.13748000000,-122.13748000000,39.79748000000,3,2013,82777,6,43332.57820940000,143988087.27000000000
352,0,352,1453,CA 29-2012,40.25243000000,-122.44086000000,-122.44086000000,40.25243000000,2,2013,0,0,43218.07367190000,143046085.62400000000
353,253,353,1454,CA 31-2012,39.66300000000,-121.80556000000,-121.80556000000,39.66300000000,3,2013,86614,6,43366.12637190000,144264770.97900000000
354,4833,354,1455,CA 41-2012,38.44654000000,-121.94013000000,-121.94013000000,38.44654000000,3,2013,101423,6,43663.57162900000,146730684.81900000000
355,12628,355,1456,CA 43-2012,38.54121000000,-121.90322000000,-121.90322000000,38.54121000000,3,2013,92459,6,43640.80487860000,146541172.21000000000
356,3161,356,1457,CA 47-2012,39.70852000000,-122.00368000000,-122.00368000000,39.70852000000,3,2013,83537,6,43354.78590790000,144171207.52700000000
357,0,357,1458,IA 10-2012,34.10990000000,-117.82630000000,-117.82630000000,34.10990000000,6,2013,0,0,44642.78034120000,154969148.43600000000
358,0,358,1459,CA 01-2013,33.21290000000,-117.22828000000,-117.22827900000,33.21290000000,11,2013,0,0,44830.89591150000,156562973.34500000000
359,0,359,1460,CA 02-2013,33.11486000000,-117.13591000000,-117.13591093000,33.11486180000,11,2013,0,0,44851.17782120000,156734839.11300000000
360,0,360,1461,CA 03-2013,38.60002000000,-121.30026000000,-121.30025800000,38.60001600000,11,2013,0,0,43626.63071890000,146423246.79000000000
361,0,361,1462,CA 04-2013,33.04037000000,-117.17622000000,-117.17622316000,33.04036678000,11,2013,0,0,44866.55305270000,156865124.38800000000
362,0,362,1463,CA 05-2013,33.16356000000,-117.06758000000,-117.06758000000,33.16355800000,11,2013,0,0,44841.11040070000,156649529.58200000000
363,0,363,1464,CA 06-2013,33.08327000000,-116.96105000000,-116.96105000000,33.08327000000,11,2013,0,0,44857.70194020000,156790122.91300000000
364,0,364,1465,CA 07-2013,33.31877000000,-117.01756000000,-117.01756000000,33.31877000000,11,2013,0,0,44808.93274380000,156376860.10400000000
365,0,365,1466,CA 08-2013,33.20887000000,-117.16240000000,-117.16240000000,33.20887000000,11,2013,0,0,44831.73068260000,156570047.19800000000
366,0,366,1467,CA 09-2013,33.55093000000,-116.83327000000,-116.83327198000,33.55092703000,11,2013,0,0,44760.54800080000,155966863.00300000000
367,0,367,1468,CA 10-2013,33.48459000000,-116.37798000000,-116.37797799000,33.48459200000,11,2013,0,0,44774.40447200000,156084275.87300000000
368,0,368,1539,MN 11-2012,44.19032000000,-92.49777000000,-92.49776500000,44.19032000000,6,2013,0,0,42156.89891960000,134514673.80200000000
369,0,369,1540,MN 5-2012,43.91798000000,-92.57509000000,-92.57508900000,43.91798000000,5,2013,0,0,42234.60797810000,135126088.05400000000
370,0,370,1541,MN 7-2012,43.77976000000,-92.25256000000,-92.25256300000,43.77976000000,5,2013,0,0,42273.78746810000,135435201.27700000000
371,0,371,1542,MN 8-2012,45.98561000000,-92.74059000000,-92.74059300000,45.98561000000,6,2013,0,0,41626.98807370000,130406817.57300000000
372,18,372,1543,WI 02-2012,42.89799000000,-88.39700000000,-88.39700300000,42.89799000000,5,2013,82745,6,42519.69923730000,137388105.96600000000
373,0,373,1544,WI 11-2012,42.96023000000,-88.16139000000,-88.16139200000,42.96023000000,4,2013,0,0,42502.56649080000,137251345.56200000000
374,0,374,1545,WI 15-2012,43.47952000000,-89.78901000000,-89.78900900000,43.47952000000,5,2013,0,0,42358.29666960000,136103868.79800000000
375,0,375,1546,WI 17-2012,42.66141000000,-87.84972000000,-87.84971600000,42.66141000000,5,2013,0,0,42065.59469020000,118449794.45300000000
376,26,376,1547,WI 21-2012,42.92604000000,-88.32709000000,-88.32708700000,42.92604000000,5,2013,82740,6,42511.98209850000,137326491.94000000000
377,0,377,1548,MN 09-2013,44.02571000000,-92.41020000000,-92.41019700000,44.02570800000,10,2013,0,0,42203.95062910000,134884607.83200000000
378,0,378,1549,MN 16-2013,43.81500000000,-91.52111000000,-91.52111100000,43.81500000000,10,2013,0,0,42263.81483170000,135356466.79000000000
379,0,379,1550,WI 02-2013,42.96031000000,-88.16153000000,-88.16153000000,42.96031000000,9,2013,0,0,42502.54447160000,137251169.75600000000
380,0,380,1551,WI 03-2013,44.64658000000,-88.16083000000,-88.16082700000,44.64658200000,9,2013,0,0,42025.16489880000,133483370.97800000000
381,0,381,1552,WI 04-2013,42.87441000000,-88.04765000000,-88.04765000000,42.87441000000,9,2013,0,0,42526.18113250000,137439874.11900000000
