OBJECTID,Join_Count,TARGET_FID,pointid,grid_code,uid,sampleid,y,x,bee_geocod,bee_geoc_1,bee_geoc_2,bee_geoc_3
1065,1,1065,1065,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1066,1,1066,1066,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1067,1,1067,1067,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1068,1,1068,1068,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1069,1,1069,1069,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1070,1,1070,1070,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1071,1,1071,1071,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1072,1,1072,1072,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1073,1,1073,1073,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1074,1,1074,1074,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1075,1,1075,1075,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1076,1,1076,1076,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1077,1,1077,1077,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1078,1,1078,1078,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1079,1,1079,1079,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1080,1,1080,1080,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1081,1,1081,1081,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1082,1,1082,1082,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1083,1,1083,1083,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1084,1,1084,1084,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1085,1,1085,1085,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1086,1,1086,1086,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1087,1,1087,1087,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1088,1,1088,1088,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1089,1,1089,1089,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1090,1,1090,1090,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1091,1,1091,1091,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1092,1,1092,1092,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1093,1,1093,1093,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1094,1,1094,1094,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1095,1,1095,1095,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1096,1,1096,1096,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1097,1,1097,1097,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1098,1,1098,1098,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1099,1,1099,1099,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1100,1,1100,1100,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1101,1,1101,1101,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1102,1,1102,1102,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1103,1,1103,1103,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1104,1,1104,1104,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1105,1,1105,1105,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1106,1,1106,1106,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1107,1,1107,1107,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1108,1,1108,1108,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1109,1,1109,1109,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1110,1,1110,1110,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1111,1,1111,1111,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1112,1,1112,1112,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1113,1,1113,1113,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1114,1,1114,1114,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1115,1,1115,1115,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1116,1,1116,1116,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1117,1,1117,1117,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1118,1,1118,1118,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1119,1,1119,1119,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1120,1,1120,1120,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1121,1,1121,1121,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1122,1,1122,1122,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1123,1,1123,1123,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1124,2,1124,1124,6,912,ND 12-2013,48.71998000000,-102.06210000000,-102.06210000000,48.71998000000,9,2013
1125,1,1125,1125,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1126,1,1126,1126,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1127,1,1127,1127,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1128,1,1128,1128,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1129,1,1129,1129,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1130,1,1130,1130,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1131,1,1131,1131,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1132,1,1132,1132,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1133,1,1133,1133,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1134,1,1134,1134,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1135,1,1135,1135,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1136,1,1136,1136,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1137,1,1137,1137,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1138,1,1138,1138,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1139,1,1139,1139,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1140,1,1140,1140,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1141,1,1141,1141,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1142,1,1142,1142,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1143,1,1143,1143,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1144,1,1144,1144,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1145,1,1145,1145,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1146,1,1146,1146,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1147,1,1147,1147,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1148,1,1148,1148,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1149,1,1149,1149,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1150,1,1150,1150,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1151,1,1151,1151,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1152,1,1152,1152,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1153,1,1153,1153,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1154,1,1154,1154,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1155,1,1155,1155,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1156,1,1156,1156,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1157,1,1157,1157,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1158,1,1158,1158,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1159,1,1159,1159,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1160,1,1160,1160,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1161,1,1161,1161,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1162,1,1162,1162,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1163,1,1163,1163,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1164,1,1164,1164,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1165,1,1165,1165,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1166,1,1166,1166,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1167,1,1167,1167,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1168,1,1168,1168,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1169,1,1169,1169,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1170,1,1170,1170,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1171,1,1171,1171,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1172,1,1172,1172,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1173,1,1173,1173,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1174,1,1174,1174,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1175,1,1175,1175,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1176,1,1176,1176,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1177,1,1177,1177,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1178,1,1178,1178,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1179,1,1179,1179,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1180,1,1180,1180,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1181,1,1181,1181,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1182,1,1182,1182,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1183,1,1183,1183,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1184,1,1184,1184,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1185,1,1185,1185,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1186,1,1186,1186,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1187,1,1187,1187,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1188,1,1188,1188,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1189,1,1189,1189,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1190,1,1190,1190,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1191,1,1191,1191,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1192,1,1192,1192,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1193,1,1193,1193,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1194,1,1194,1194,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1195,1,1195,1195,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1196,1,1196,1196,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1197,1,1197,1197,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1198,1,1198,1198,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1199,1,1199,1199,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1200,1,1200,1200,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1201,1,1201,1201,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1202,1,1202,1202,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1203,1,1203,1203,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1204,1,1204,1204,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1205,1,1205,1205,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1206,1,1206,1206,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1207,1,1207,1207,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1208,1,1208,1208,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1209,1,1209,1209,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1210,1,1210,1210,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1211,1,1211,1211,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1212,1,1212,1212,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1213,1,1213,1213,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1214,1,1214,1214,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1215,1,1215,1215,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1216,1,1216,1216,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1217,1,1217,1217,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1218,1,1218,1218,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1219,1,1219,1219,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1220,1,1220,1220,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1221,1,1221,1221,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1222,1,1222,1222,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1223,1,1223,1223,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1224,2,1224,1224,6,912,ND 12-2013,48.71998000000,-102.06210000000,-102.06210000000,48.71998000000,9,2013
1225,1,1225,1225,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1226,1,1226,1226,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1227,1,1227,1227,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1228,1,1228,1228,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1229,1,1229,1229,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1230,1,1230,1230,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1231,1,1231,1231,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1232,1,1232,1232,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1233,1,1233,1233,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1234,1,1234,1234,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1235,1,1235,1235,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1236,1,1236,1236,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1237,1,1237,1237,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1238,1,1238,1238,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1239,1,1239,1239,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1240,1,1240,1240,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1241,1,1241,1241,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1242,1,1242,1242,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1243,1,1243,1243,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1244,1,1244,1244,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1245,1,1245,1245,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1246,1,1246,1246,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1247,1,1247,1247,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1248,1,1248,1248,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1249,1,1249,1249,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1250,1,1250,1250,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1251,1,1251,1251,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1252,1,1252,1252,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1253,1,1253,1253,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1254,1,1254,1254,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1255,1,1255,1255,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1256,1,1256,1256,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1257,1,1257,1257,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1258,1,1258,1258,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1259,1,1259,1259,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1260,1,1260,1260,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1261,1,1261,1261,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1262,1,1262,1262,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1263,1,1263,1263,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1264,1,1264,1264,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1265,1,1265,1265,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1266,1,1266,1266,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1267,1,1267,1267,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1268,1,1268,1268,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1269,1,1269,1269,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1270,1,1270,1270,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1271,1,1271,1271,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1272,1,1272,1272,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1273,1,1273,1273,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1274,2,1274,1274,6,912,ND 12-2013,48.71998000000,-102.06210000000,-102.06210000000,48.71998000000,9,2013
1275,1,1275,1275,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1276,1,1276,1276,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1277,1,1277,1277,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1278,1,1278,1278,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1279,1,1279,1279,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1280,1,1280,1280,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1281,1,1281,1281,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1282,1,1282,1282,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1283,1,1283,1283,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1284,1,1284,1284,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1285,1,1285,1285,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1286,1,1286,1286,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1287,1,1287,1287,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1288,1,1288,1288,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1289,1,1289,1289,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1290,1,1290,1290,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1291,1,1291,1291,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1292,1,1292,1292,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1293,1,1293,1293,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1294,1,1294,1294,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1295,1,1295,1295,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1296,1,1296,1296,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1297,1,1297,1297,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1298,1,1298,1298,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1299,1,1299,1299,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
1300,1,1300,1300,6,2279,MN 24-2012,48.84086000000,-95.87560000000,-95.87560300000,48.84086000000,6,2013
