OBJECTID,Join_Count,TARGET_FID,sampleid,x,y,month,year,pointid,grid_code,Shape_Leng,Shape_Area
68,1,68,SD 09-2010,-97.95256000000,44.69309000000,9,2010,3403,6,23406.48030250000,41401552.66760000000
69,1584,69,SD 03-2010,-99.99161000000,45.52554000000,8,2010,113,6,23269.51176880000,40810055.88920000000
70,0,70,SD 14-2010,-98.38233000000,43.12914000000,9,2010,0,0,23654.00415020000,42488480.26320000000
71,0,71,SD 22-2010,-102.10179000000,45.03481000000,10,2010,0,0,23350.70778720000,41159822.86100000000
72,11,72,SD 25-2010,-103.16500000000,44.05046000000,10,2010,4266,6,23509.69930970000,41852047.39170000000
73,1,73,SD 11-2010,-98.31091000000,44.37430000000,9,2010,4265,6,23457.95295560000,41625700.44260000000
74,0,74,SD 15-2010,-97.63893000000,44.67052000000,10,2010,0,0,23410.14214570000,41417465.52290000000
75,3,75,SD 13-2010,-98.83954000000,43.28682000000,9,2010,5845,6,23629.60710940000,42380350.58470000000
76,0,76,SD 16-2010,-97.13152000000,44.99480000000,10,2010,0,0,23357.26990940000,41188202.36970000000
77,2,77,SD 18-2010,-98.30032000000,43.69135000000,10,2010,5829,6,23566.45247080000,42101441.03120000000
78,594,78,SD 04-2010,-100.18729000000,45.53315000000,8,2010,3,6,23268.24226940000,40804607.73830000000
79,0,79,SD 19-2010,-97.07478000000,43.73580000000,10,2010,0,0,23559.46301540000,42070662.83820000000
80,851,80,SD 01-2010,-101.81233000000,44.48066000000,8,2010,3404,6,23440.83938030000,41551064.29910000000
81,6,81,SD 02-2010,-101.14883000000,43.92645000000,8,2010,4278,6,23529.37173510000,41938360.21610000000
82,0,82,SD 24-2010,-103.72803000000,44.46726000000,10,2010,0,0,23442.99880600000,41560475.82970000000
83,0,83,SD 21-2010,-97.32610000000,44.20658000000,10,2010,0,0,23484.82036630000,41743097.77920000000
84,13,84,SD 12-2010,-98.51859000000,44.83216000000,9,2010,2207,6,23383.85758890000,41303357.16730000000
85,1543,85,SD 05-2010,-100.02617000000,43.75680000000,8,2010,4286,6,23556.15771710000,42056113.96310000000
86,0,86,SD 06-2010,-98.38195000000,44.34509000000,8,2010,0,0,23462.64270740000,41646172.76570000000
87,0,87,SD 07-2010,-98.51364000000,44.30902000000,8,2010,0,0,23468.42759180000,41671437.19120000000
88,9,88,SD 17-2010,-98.49015000000,45.36880000000,10,2010,2187,6,23295.58870530000,40922106.96370000000
89,1116,89,SD 08-2010,-99.45503000000,44.81948000000,8,2010,2196,6,23385.92465350000,41312321.05800000000
90,0,90,TN 04-2010,-83.02153000000,35.98001000000,5,2010,0,0,24645.34621120000,47034191.84390000000
91,0,91,TN 25-2010,-81.75650000000,36.43773000000,9,2010,0,0,24587.93146420000,46764680.14490000000
92,0,92,TN 02-2010,-84.30343000000,36.02806000000,6,2010,0,0,24639.35402600000,47006041.81260000000
93,0,93,TN 07-2010,-83.93341000000,35.80022000000,8,2010,0,0,24667.69578700000,47139226.57960000000
94,0,94,WA 10-2010,-117.93884000000,46.23739000000,9,2010,0,0,23149.35780870000,40297229.45210000000
95,0,95,WA 22-2010,-117.95210000000,46.19990000000,9,2010,0,0,23155.75736720000,40324398.30620000000
96,0,96,WA 16-2010,-122.59130000000,48.14331000000,9,2010,0,0,22813.06088620000,38892865.74900000000
97,0,97,WA 12-2010,-122.33480000000,48.47660000000,9,2010,0,0,22751.95532610000,38642677.43220000000
98,0,98,WA 14-2010,-117.45854000000,48.00740000000,11,2010,0,0,22837.77603890000,38994497.72340000000
99,0,99,WA 23-2010,-117.27606000000,48.01595000000,11,2010,0,0,22836.22459920000,38988110.55440000000
100,0,100,WA 18-2010,-122.28370000000,48.46190000000,9,2010,0,0,22754.66538460000,38653740.63890000000
101,0,101,TX 17-2010,-94.01690000000,30.45404000000,10,2010,0,0,25284.07389350000,50044589.56470000000
102,0,102,TX 18-2010,-93.66871000000,31.00134000000,10,2010,0,0,25224.98484370000,49766843.47810000000
103,0,103,TX 19-2010,-96.30579000000,30.70161000000,10,2010,0,0,25257.45131390000,49919517.02650000000
104,0,104,TX 22-2010,-96.06934000000,31.45957000000,12,2010,0,0,25174.84753280000,49530801.01490000000
105,0,105,TX 01-2010,-97.16669000000,32.58349000000,7,2010,0,0,25049.23827610000,48938431.31890000000
106,1,106,TX 16-2010,-98.89010000000,29.00707000000,9,2010,6041,6,25436.25507920000,50756843.98990000000
107,0,107,TX 07-2010,-97.29258000000,30.99123000000,8,2010,0,0,25226.08439430000,49772016.36470000000
108,0,108,TX 09-2010,-98.20017000000,29.20011000000,8,2010,0,0,25416.28431310000,50663682.11710000000
109,1,109,TX 21-2010,-96.43191000000,33.04304000000,12,2010,5889,6,24996.77200630000,48690764.96750000000
110,6,110,TX 20-2010,-96.31690000000,33.03970000000,12,2010,5890,6,24997.15570360000,48692576.37650000000
111,0,111,TX 11-2010,-99.18523000000,28.82385000000,9,2010,0,0,25455.11727190000,50844734.78100000000
112,1,112,TX 13-2010,-98.99223000000,29.04463000000,9,2010,6039,6,25432.37718210000,50738762.27700000000
113,1,113,TX 15-2010,-99.10746000000,29.01439000000,9,2010,6040,6,25435.49973500000,50753322.23860000000
114,1,114,TX 12-2010,-98.98264000000,29.04791000000,9,2010,6039,6,25432.03841670000,50737182.44140000000
115,0,115,TX 05-2010,-96.33348000000,29.26674000000,8,2010,0,0,25409.36770540000,50631392.43720000000
116,0,116,TX 06-2010,-97.28476000000,30.99471000000,8,2010,0,0,25225.70596070000,49770236.01110000000
117,0,117,TX 04-2010,-97.66314000000,30.60344000000,7,2010,0,0,25268.02910780000,49969224.98590000000
118,0,118,TX 10-2010,-96.31925000000,30.16929000000,8,2010,0,0,25314.48063900000,50187291.16330000000
119,0,119,TX 02-2010,-96.33573000000,30.63318000000,7,2010,0,0,25264.82745730000,49954181.42970000000
120,0,120,TX 03-2010,-96.08851000000,30.39227000000,7,2010,0,0,25290.68947490000,50075651.05460000000
121,15,121,TX 14-2010,-99.01697000000,29.18991000000,9,2010,6024,6,25417.34215360000,50668619.36140000000
122,114,122,TX 08-2010,-97.14456000000,30.88042000000,8,2010,5906,6,25238.11408690000,49828601.77790000000
123,0,123,TN 13-2010,-86.48185000000,35.49336000000,9,2010,0,0,24705.58066400000,47317413.30230000000
124,0,124,TN 06-2010,-85.22851000000,36.25601000000,9,2010,0,0,24610.81517610000,46872041.66830000000
125,0,125,TN 05-2010,-89.49513000000,36.19121000000,10,2010,0,0,24618.94699960000,46910211.51660000000
126,0,126,TN 03-2010,-84.83648000000,35.39076000000,6,2010,0,0,24718.17477700000,47376684.93890000000
127,0,127,TN 15-2010,-89.24866000000,35.17841000000,10,2010,0,0,24744.12640200000,47498873.60960000000
128,0,128,TN 12-2010,-89.62505000000,35.34426000000,5,2010,0,0,24723.87100740000,47403498.57770000000
129,1,129,TN 11-2010,-88.66558000000,36.29298000000,6,2010,5849,6,24606.16940520000,46850238.99390000000
130,0,130,TN 16-2010,-86.31316000000,35.37110000000,9,2010,0,0,24720.58398990000,47388025.40690000000
131,18,131,TN 22-2010,-88.32216000000,35.20495000000,11,2010,5850,6,24740.89128840000,47483638.07360000000
132,0,132,TN 19-2010,-85.03101000000,36.03215000000,8,2010,0,0,24638.84360970000,47003644.22480000000
133,0,133,TN 01-2010,-85.24515000000,36.15571000000,8,2010,0,0,24623.39533160000,46931095.80660000000
134,1,134,NY 17-2010,-77.27664000000,42.94980000000,7,2010,4269,6,23681.60369780000,42611060.12780000000
135,0,135,NY 12-2010,-75.57895000000,44.22556000000,7,2010,0,0,23481.78638870000,41729827.81750000000
136,0,136,NY 14-2010,-77.98440000000,43.07750000000,7,2010,0,0,23661.96666880000,42523817.62700000000
137,0,137,NY 25-2010,-78.92004000000,42.49636000000,8,2010,0,0,23750.69505920000,42919090.30810000000
138,0,138,NY 24-2010,-76.09612000000,44.06015000000,7,2010,0,0,23508.15759090000,41845290.09570000000
139,0,139,NY 10-2010,-76.03580000000,43.76380000000,8,2010,0,0,23555.05435540000,42051258.95890000000
140,7,140,NY 04-2010,-76.90926000000,43.19371000000,7,2010,3997,6,23644.02737500000,42444237.44630000000
141,0,141,NY 07-2010,-74.97149000000,43.19262000000,8,2010,0,0,23644.19590390000,42444984.54130000000
142,0,142,NY 20-2010,-78.13370000000,42.59812000000,9,2010,0,0,23735.27548450000,42850201.45640000000
143,0,143,NY 06-2010,-74.79435000000,44.96345000000,8,2010,0,0,23362.40504420000,41210422.74040000000
144,0,144,NY 11-2010,-76.64462000000,43.32566000000,7,2010,0,0,23623.57784620000,42353662.02850000000
145,6,145,NY 23-2010,-75.56356000000,43.91130000000,7,2010,2181,6,23531.76863160000,41948887.21190000000
146,0,146,NY 02-2010,-75.49978000000,44.25456000000,7,2010,0,0,23477.14847440000,41709548.27250000000
147,0,147,NY 01-2010,-76.62973000000,43.11515000000,7,2010,0,0,23656.16192630000,42498054.76410000000
148,0,148,NY 22-2010,-76.03793000000,44.20674000000,8,2010,0,0,23484.79398810000,41742982.97610000000
149,2,149,NY 18-2010,-74.78137000000,43.01677000000,8,2010,3401,6,23671.31533500000,42565334.40400000000
150,0,150,NY 05-2010,-78.06490000000,43.03370000000,8,2010,0,0,23668.71105510000,42553765.71920000000
151,3,151,NY 21-2010,-76.84570000000,43.19946000000,7,2010,3981,6,23643.13803990000,42440295.24370000000
152,0,152,NY 15-2010,-78.74870000000,42.45360000000,8,2010,0,0,23757.15972400000,42947996.35080000000
153,0,153,NY 08-2010,-78.00990000000,42.85345000000,9,2010,0,0,23696.36746990000,42676741.46820000000
154,0,154,NY 13-2010,-78.42262000000,43.01024000000,8,2010,0,0,23672.31948460000,42569795.64550000000
155,0,155,NY 16-2010,-74.65309000000,44.85939000000,8,2010,0,0,23379.41513660000,41284097.97040000000
156,0,156,MI 13-2010,-82.73631000000,43.63423000000,10,2010,0,0,23575.41890830000,42140951.61570000000
157,0,157,MI 16-2010,-85.01661000000,42.77483000000,8,2010,0,0,23708.38140780000,42730245.54390000000
158,0,158,MI 11-2010,-85.54340000000,43.73913000000,8,2010,0,0,23558.93852780000,42068354.33630000000
159,0,159,MI 19-2010,-83.45840000000,42.69989000000,9,2010,0,0,23719.80517500000,42781168.21870000000
160,0,160,MI 12-2010,-84.18021000000,43.37767000000,9,2010,0,0,23615.49394100000,42317897.77560000000
161,0,161,MI 04-2010,-85.82706000000,44.75337000000,8,2010,0,0,23396.68650450000,41359018.37790000000
162,0,162,MI 24-2010,-83.09060000000,42.34114000000,9,2010,0,0,23774.12087560000,43023904.14920000000
163,0,163,MI 25-2010,-85.93559000000,42.88073000000,8,2010,0,0,23692.19216570000,42658158.29530000000
164,1,164,MI 02-2010,-82.55923000000,43.21553000000,9,2010,4284,6,23640.65176260000,42429275.71080000000
165,1,165,MI 03-2010,-84.11108000000,43.34306000000,9,2010,4285,6,23620.87498030000,42341701.57620000000
166,0,166,MI 21-2010,-82.65858000000,43.53673000000,10,2010,0,0,23590.68715560000,42208297.97600000000
167,0,167,MI 17-2010,-84.76977000000,43.91748000000,9,2010,0,0,23530.79091370000,41944593.03340000000
168,0,168,MI 14-2010,-82.65885000000,43.53637000000,10,2010,0,0,23590.74354600000,42208546.81050000000
169,0,169,MI 07-2010,-85.61297000000,45.01343000000,8,2010,0,0,23354.21474850000,41174988.03200000000
170,0,170,MI 18-2010,-85.70528000000,43.74179000000,8,2010,0,0,23558.51995490000,42066511.70800000000
171,0,171,MI 15-2010,-82.73631000000,43.63423000000,10,2010,0,0,23575.41890830000,42140951.61570000000
172,0,172,MI 05-2010,-85.51849000000,43.75713000000,8,2010,0,0,23556.10498670000,42055882.50800000000
173,0,173,MI 09-2010,-83.13485000000,43.37463000000,9,2010,0,0,23615.96678660000,42319989.26770000000
174,0,174,MI 08-2010,-86.19429000000,42.03024000000,10,2010,0,0,23820.70139200000,43232871.61650000000
175,0,175,MI 23-2010,-85.10842000000,42.19323000000,8,2010,0,0,23796.33785600000,43123481.81780000000
176,0,176,MI 20-2010,-83.20387000000,43.59520000000,10,2010,0,0,23581.53655509990,42167925.64920000000
177,0,177,MI 06-2010,-86.15583000000,42.02016000000,10,2010,0,0,23822.20399500000,43239624.75190000000
178,0,178,MI 10-2010,-86.22517000000,42.06993000000,10,2010,0,0,23814.77989180000,43206266.50310000000
179,9,179,MI 22-2010,-84.10625000000,42.94535000000,10,2010,5836,6,23682.28676370000,42614097.11090000000
180,0,180,IN 02-2010,-86.07849000000,41.73347000000,6,2010,0,0,23864.74605560000,43431128.67220000000
181,0,181,MI 01-2010,-84.87531000000,43.77293000000,9,2010,0,0,23553.61650560000,42044931.74420000000
182,0,182,IN 05-2010,-86.48553000000,39.73449000000,6,2010,0,0,24151.19973990000,44735333.72310000000
183,0,183,IN 09-2010,-85.00028000000,41.31911000000,6,2010,0,0,23925.56970300000,43705951.25530000000
184,0,184,IN 13-2010,-86.44847000000,39.43168000000,7,2010,0,0,24193.10203120000,44928103.40160000000
185,0,185,IN 20-2010,-86.90124000000,39.87177000000,9,2010,0,0,24132.07774800000,44647522.24020000000
186,0,186,IN 06-2010,-85.90145000000,40.13366000000,6,2010,0,0,24095.37904350000,44479280.46230000000
187,0,187,IN 22-2010,-85.91380000000,39.52740000000,9,2010,0,0,24179.89734860000,44867305.19360000000
188,0,188,IN 04-2010,-86.48549000000,39.85107000000,6,2010,0,0,24134.96582850000,44660778.36590000000
189,0,189,IN 15-2010,-85.10823000000,39.19751000000,8,2010,0,0,24225.24759530000,45076302.30070000000
190,0,190,IN 01-2010,-85.70829000000,40.66670000000,6,2010,0,0,24019.78162840000,44133931.14490000000
191,0,191,IN 03-2010,-86.39937000000,41.50554000000,6,2010,0,0,23898.30000900000,43582590.07520000000
192,0,192,IN 23-2010,-85.38766000000,40.81419000000,10,2010,0,0,23998.64718730000,44037686.03450000000
193,0,193,IN 08-2010,-85.11702000000,40.91855000000,6,2010,0,0,23983.63548320000,43969405.80790000000
194,0,194,IN 07-2010,-86.10266000000,40.15025000000,6,2010,0,0,24093.04459270000,44468591.13710000000
195,0,195,IN 21-2010,-86.90925000000,39.99708000000,9,2010,0,0,24114.55416100000,44567139.68310000000
196,0,196,IN 24-2010,-85.43173000000,40.82185000000,10,2010,0,0,23997.54694660000,44032679.23090000000
197,0,197,IN 18-2010,-86.01136000000,40.50356000000,9,2010,0,0,24043.04848009990,44240041.75810000000
198,0,198,AL 08-2010,-88.41990000000,31.41473000000,9,2010,0,0,25179.78030680000,49554037.38970000000
199,0,199,AL 14-2010,-88.11396000000,30.78827000000,9,2010,0,0,25248.09040640000,49875513.44830000000
200,4,200,AL 15-2010,-87.57051000000,30.43005000000,9,2010,6020,6,25286.64404150000,50056658.18970000000
201,6,201,AL 20-2010,-87.59048000000,34.26960000000,9,2010,5880,6,24853.47313150000,48014356.51580000000
202,0,202,AL 10-2010,-85.91091000000,34.14598000000,8,2010,0,0,24868.13520510000,48083536.98640000000
203,0,203,AL 21-2010,-86.33948000000,33.90933000000,9,2010,0,0,24896.06442360000,48215343.06020000000
204,0,204,AL 04-2010,-85.94565000000,31.39516000000,8,2010,0,0,25181.93138900000,49564169.42380000000
205,0,205,AL 12-2010,-86.03921000000,33.04105000000,8,2010,0,0,24997.00001720000,48691841.89310000000
206,2,206,AL 18-2010,-86.47693000000,34.85030000000,9,2010,5868,6,24783.92312180000,47686375.59260000000
207,1,207,AL 24-2010,-87.61506000000,33.15480000000,9,2010,5888,6,24983.91272800000,48630055.64090000000
208,1,208,AL 23-2010,-87.97433000000,33.31211000000,9,2010,5887,6,24965.74666610000,48544290.73910000000
209,0,209,AL 01-2010,-86.08950000000,32.28323000000,8,2010,0,0,25083.16683880000,49098540.26530000000
210,1,210,AL 19-2010,-87.23200000000,33.96715000000,9,2010,5886,6,24889.25738000000,48183215.83150000000
211,1,211,AL 17-2010,-87.97285000000,33.31113000000,9,2010,5887,6,24965.86008150000,48544826.13880000000
212,0,212,AL 16-2010,-85.83908000000,33.76340000000,10,2010,0,0,24913.19661970000,48296208.89700000000
213,0,213,AL 13-2010,-86.65703000000,33.69945000000,8,2010,0,0,24920.68274500000,48331546.85530000000
214,0,214,AL 09-2010,-85.63033000000,31.92823000000,8,2010,0,0,25122.92993580000,49286098.94810000000
215,0,215,AL 07-2010,-86.56401000000,31.48335000000,9,2010,0,0,25172.22837960000,49518462.69110000000
216,6,216,AL 25-2010,-86.81597000000,34.67778000000,9,2010,5870,6,24804.70272760000,47784331.87380000000
217,0,217,AL 11-2010,-85.76583000000,34.09936000000,8,2010,0,0,24873.65155180000,48109567.79920000000
218,1,218,AL 05-2010,-87.35120000000,31.41665000000,9,2010,5903,6,25179.56916750000,49553042.87650000000
219,4,219,AL 22-2010,-87.63813000000,34.71331000000,9,2010,5875,6,24800.43140210000,47764193.86230000000
