OBJECTID,Join_Count,TARGET_FID,sampleid,x,y,month,year,pointid,grid_code,Shape_Leng,Shape_Area
252,0,252,OK 09-2012,-96.89126000000,36.13994000000,6,2013,0,0,24625.37058540000,46940369.55320000000
253,0,253,OK 07-2012,-94.81887000000,33.97561000000,4,2013,0,0,24888.26097110000,48178512.67280000000
254,0,254,OK 22-2012,-96.47867000000,36.26344000000,6,2013,0,0,24609.88252830000,46867663.89610000000
255,0,255,OK 16-2012,-98.39394000000,34.35847000000,5,2013,0,0,24842.90225140000,47964486.07460000000
256,0,256,OK 03-2012,-96.11906000000,36.21098000000,6,2013,0,0,24616.46812309990,46898574.53530000000
257,0,257,OK 19-2012,-99.19384000000,34.47880000000,5,2013,0,0,24828.54696530000,47896773.19530000000
258,0,258,OK 13-2012,-98.54023000000,34.61931000000,5,2013,0,0,24811.72354620000,47817435.09290000000
259,0,259,OK 20-2012,-95.49171000000,36.35105000000,6,2013,0,0,24598.86233400000,46815953.21100000000
260,0,260,OK 18-2012,-97.52747000000,35.16082000000,6,2013,0,0,24746.26961770000,47508967.30970000000
261,0,261,OK 06-2012,-95.96933000000,36.01364000000,6,2013,0,0,24641.15379300000,47014495.70330000000
262,0,262,OK 23-2012,-96.06293000000,35.99745000000,6,2013,0,0,24643.17306440000,47023981.56760000000
263,169,263,ND 20-2013,-101.00573000000,46.70447000000,7,2013,5667,6,23068.94652730000,39957249.96690000000
264,1,264,ND 22-2013,-97.76680000000,47.95014000000,7,2013,1798,6,22848.15232710000,39037242.17300000000
265,11,265,ND 10-2013,-97.56677000000,48.96691000000,7,2013,20,6,22660.75627730000,38272159.09020000000
266,714,266,ND 03-2013,-99.99900000000,46.50153000000,7,2013,5854,6,23104.03903230000,40105301.62020000000
267,168,267,ND 06-2013,-101.00555000000,46.70445000000,7,2013,5667,6,23068.95001120000,39957264.57030000000
268,112,268,ND 09-2013,-98.05024000000,48.01672000000,8,2013,1668,6,22836.08406000000,38987532.70920000000
269,0,269,ND 04-2013,-97.80024000000,47.50021000000,7,2013,0,0,22928.99044170000,39371763.41900000000
270,183,270,ND 17-2013,-101.29355000000,48.70441000000,8,2013,387,6,22709.77656010000,38470886.52600000000
271,949,271,ND 07-2013,-102.67737000000,48.31374000000,8,2013,687,6,22781.90148210000,38765095.41090000000
272,8,272,ND 05-2013,-98.59157000000,47.57629000000,8,2013,2561,6,22915.40866850000,39315371.98830000000
273,4,273,ND 16-2013,-102.07417000000,48.27663000000,8,2013,1636,6,22788.70163040000,38792945.56890000000
274,2,274,ND 23-2013,-97.95010000000,48.61689000000,7,2013,685,6,22726.01935260000,38536955.08480000000
275,0,275,ND 19-2013,-97.95010000000,46.85005000000,7,2013,0,0,23043.62446960000,39850728.25040000000
276,731,276,ND 08-2013,-100.15380000000,47.61760000000,7,2013,1830,6,22908.02004670000,39284726.28610000000
277,2,277,ND 02-2013,-98.79086000000,47.83290000000,7,2013,1799,6,22869.33805400000,39124651.99470000000
278,355,278,ND 13-2013,-102.06200000000,48.71992000000,8,2013,31,6,22706.89277340000,38459168.00790000000
279,1,279,ND 01-2013,-98.08334000000,48.15024000000,8,2013,1641,6,22811.79642460000,38887673.86370000000
280,355,280,ND 12-2013,-102.06210000000,48.71998000000,9,2013,31,6,22706.88161650000,38459122.72250000000
281,698,281,ND 24-2013,-101.65968000000,47.26944000000,7,2013,3658,6,22969.97052480000,39542370.41510000000
282,726,282,ND 11-2013,-102.37510000000,47.35564000000,7,2013,2570,6,22954.70116440000,39478721.08200000000
283,1244,283,ND 14-2013,-102.88452000000,47.03287000000,7,2013,4356,6,23011.64632820000,39716577.88270000000
284,766,284,ND 15-2013,-102.37497000000,47.35459000000,7,2013,2884,6,22954.88741580000,39479496.81730000000
285,59,285,ND 18-2013,-102.76097000000,46.87692000000,7,2013,5600,6,23038.93601380000,39831033.81160000000
286,0,286,IN 23-2013,-86.13763000000,38.77480000000,9,2013,0,0,24282.71331170000,45341887.85280000000
287,0,287,IN 20-2012,-86.17746000000,38.81403000000,5,2013,0,0,24277.40985640000,45317342.87340000000
288,0,288,IN 21-2012,-86.17380000000,38.81412000000,5,2013,0,0,24277.39764810000,45317286.48760000000
289,0,289,TN 06-2012,-85.11223000000,36.61432000000,5,2013,0,0,24565.58033440000,46659894.90220000000
290,0,290,IN 13-2013,-85.44376000000,38.63011000000,8,2013,0,0,24302.21831110000,45432217.20300000000
291,0,291,IN 22-2013,-86.13763000000,38.77480000000,9,2013,0,0,24282.71331170000,45341887.85280000000
292,0,292,IN 22-2012,-86.22594000000,38.84332000000,5,2013,0,0,24273.44644190000,45299004.48820000000
293,0,293,IN 17-2013,-85.95756000000,38.26570000000,9,2013,0,0,24350.97802840000,45658418.63460000000
294,0,294,OH 05-2013,-83.33109000000,38.43529000000,8,2013,0,0,24328.35099040000,45553381.15890000000
295,0,295,IN 08-2013,-86.36512000000,38.56681000000,7,2013,0,0,24310.72569550000,45471643.96330000000
296,0,296,IN 04-2013,-84.98522000000,39.00256000000,7,2013,0,0,24251.83940570000,45199097.45430000000
297,0,297,IN 24-2013,-86.13763000000,38.77480000000,9,2013,0,0,24282.71331170000,45341887.85280000000
298,0,298,TN 06-2013,-85.11222000000,36.61432000000,9,2013,0,0,24565.57978930000,46659892.38210000000
299,0,299,IN 05-2013,-85.01444000000,38.97849000000,7,2013,0,0,24255.11222350000,45214222.96760000000
300,0,300,CA 49-2013,-119.22166000000,35.64389000000,2,2013,0,0,24687.03979260000,47230184.91450000000
301,0,301,AR 03-2013,-93.16449000000,35.33157000000,8,2013,0,0,24725.42436880000,47410811.10160000000
302,0,302,AR 08-2013,-92.53183000000,34.91266000000,8,2013,0,0,24776.38764540000,47650861.39490000000
303,0,303,AR 09-2013,-93.17498000000,34.50378000000,7,2013,0,0,24825.56048560000,47882688.12020000000
304,0,304,AR 05-2013,-93.23299000000,34.42409000000,8,2013,0,0,24835.07943390000,47927585.13230000000
305,0,305,AR 01-2013,-92.08904000000,36.31834000000,8,2013,0,0,24602.97980730000,46835271.91870000000
306,0,306,AR 15-2013,-94.38273000000,34.03226000000,8,2013,0,0,24881.57953440000,48146980.36890000000
307,0,307,TN 04-2012,-89.93639000000,35.21133000000,4,2013,0,0,24740.11330440000,47479974.17560000000
308,0,308,AR 04-2013,-91.52544000000,35.03940000000,7,2013,0,0,24761.03163190000,47578504.88620000000
309,0,309,AR 11-2013,-94.33480000000,35.98919000000,8,2013,0,0,24644.20261690000,47028818.58290000000
310,0,310,AR 12-2013,-90.34586000000,36.10287000000,7,2013,0,0,24630.00859740000,46962148.72620000000
311,0,311,AR 24-2013,-91.95829000000,34.30891000000,9,2013,0,0,24848.80049070000,47992311.60210000000
312,0,312,TN 03-2013,-89.93640000000,35.21133000000,8,2013,0,0,24740.11282900000,47479971.95180000000
313,0,313,AR 21-2013,-91.34102000000,35.48857000000,9,2013,0,0,24706.16974250000,47320184.98560000000
314,0,314,AR 20-2013,-92.17388000000,34.84410000000,9,2013,0,0,24784.67198820000,47689905.07810000000
315,0,315,AR 16-2013,-93.06423000000,34.09581000000,9,2013,0,0,24874.07181030000,48111550.51110000000
316,0,316,AR 22-2013,-93.03190000000,35.12193000000,8,2013,0,0,24751.00302780000,47531262.41540000000
317,0,317,AR 06-2013,-92.09505000000,34.74686000000,8,2013,0,0,24796.39453190000,47745162.23050000000
318,0,318,AR 10-2013,-90.29179000000,35.22006000000,8,2013,0,0,24739.04852000000,47474959.90100000000
319,0,319,AR 19-2013,-94.32058000000,35.33500000000,8,2013,0,0,24725.00456640000,47408834.71970000000
320,0,320,AR 18-2013,-93.70644000000,36.49774000000,10,2013,0,0,24580.34902970000,46729123.41540000000
321,0,321,AR 14-2013,-91.40078000000,35.33865000000,8,2013,0,0,24724.55783250000,47406731.75610000000
322,0,322,AR 07-2013,-91.25772000000,33.60540000000,10,2013,0,0,24931.66883100000,48383408.44630000000
323,0,323,AR 02-2013,-93.02434000000,34.17138000000,8,2013,0,0,24865.12704480000,48069342.40090000000
324,0,324,AR 17-2013,-93.07666000000,36.45833000000,9,2013,0,0,24585.33039360000,46752481.58010000000
325,0,325,AR 23-2013,-94.37421000000,35.49342000000,8,2013,0,0,24705.57376210000,47317380.43710000000
326,0,326,AR 13-2013,-90.46262000000,35.72753000000,8,2013,0,0,24676.69996860000,47181560.62070000000
327,1102,327,SD 03-2013,-99.96026000000,45.85789000000,9,2013,6805,6,23213.76800140000,40571425.50240000000
328,3316,328,SD 02-2013,-99.06302000000,44.89317000000,9,2013,14060,6,23373.90056590000,41260200.08690000000
329,2813,329,SD 04-2013,-99.17214000000,43.95125000000,10,2013,20426,6,23525.44374270000,41921114.73410000000
330,70,330,SD 16-2013,-103.02777000000,45.82787000000,9,2013,6607,6,23218.82865210000,40593038.61010000000
331,0,331,SD 21-2013,-103.90353000000,44.75642000000,9,2013,0,0,23396.19145320000,41356868.55130000000
332,58,332,SD 23-2013,-103.42628000000,44.64308000000,9,2013,17376,6,23414.59076260000,41436804.21380000000
333,6147,333,SD 19-2013,-101.57366000000,45.05512000000,9,2013,7913,6,23347.37328650000,41145408.37240000000
334,143,334,SD 20-2013,-102.86208000000,45.85886000000,9,2013,6592,6,23213.60459940000,40570727.59620000000
335,0,335,SD 17-2013,-103.81695000000,44.65871000000,9,2013,0,0,23412.05749020000,41425790.60140000000
336,0,336,SD 24-2013,-103.72818000000,44.46726000000,9,2013,0,0,23442.99875210000,41560475.57420000000
337,3,337,SD 18-2013,-103.34811000000,43.31814000000,10,2013,23240,6,23624.74684220000,42358834.75350000000
338,2969,338,SD 01-2013,-99.48706000000,44.50181000000,9,2013,17456,6,23437.42890350000,41536203.90670000000
339,0,339,VA 05-2013,-77.43810000000,37.22590000000,9,2013,0,0,24487.29309660000,46293533.02460000000
340,0,340,VA 04-2013,-75.60590000000,37.80290000000,10,2013,0,0,24412.15814190000,45942992.21050000000
341,0,341,VA 17-2013,-77.36930000000,37.75270000000,9,2013,0,0,24418.74507810000,45973678.14930000000
342,0,342,VA 20-2013,-76.17690000000,36.89160000000,10,2013,0,0,24530.25606960000,46494455.97220000000
343,0,343,VA 06-2013,-76.73640000000,36.62970000000,10,2013,0,0,24563.62798760000,46650746.14860000000
344,0,344,VA 13-2013,-77.27900000000,37.19260000000,11,2013,0,0,24491.59129700000,46313619.09770000000
345,0,345,VA 10-2013,-76.76510000000,36.97590000000,10,2013,0,0,24519.46107210000,46443940.40560000000
346,0,346,IA 16-2012,-93.71310000000,41.49250000000,6,2013,0,0,23900.21278630000,43591235.05550000000
347,0,347,IA 18-2012,-93.08577000000,41.29869000000,6,2013,0,0,23928.54754870000,43719436.26130000000
348,0,348,IA 19-2012,-92.62921000000,41.23117000000,6,2013,0,0,23938.37918050000,43763979.15060000000
349,0,349,IA 15-2012,-92.68855000000,41.22813000000,6,2013,0,0,23938.82131720000,43765983.10170000000
350,0,350,IA 21-2012,-93.72973000000,41.50027000000,6,2013,0,0,23899.07343730000,43586085.26190000000
351,0,351,IA 23-2012,-92.79099000000,41.59919000000,6,2013,0,0,23884.54258660000,43520445.12150000000
352,0,352,IA 14-2012,-91.61184000000,42.95805000000,6,2013,0,0,23680.33799250000,42605432.39820000000
353,0,353,IA 12-2012,-92.31870000000,41.96659000000,6,2013,0,0,23830.18232640000,43275493.60380000000
354,0,354,IA 17-2012,-93.51102000000,41.43835000000,6,2013,0,0,23908.14650220000,43627105.49490000000
355,0,355,IA 20-2012,-91.83344000000,41.82618000000,6,2013,0,0,23851.03034260000,43369321.85960000000
356,0,356,IA 12-2013,-93.43963000000,43.07252000000,11,2013,0,0,23662.73464430000,42527226.44150000000
357,0,357,IA 06-2012,-93.36632000000,41.81757000000,6,2013,0,0,23852.30596950000,43375067.36610000000
358,0,358,WI 13-2012,-90.72803000000,43.30217000000,5,2013,0,0,23627.22506970000,42369805.01000000000
359,0,359,IA 09-2012,-92.76712000000,42.37355000000,6,2013,0,0,23769.23939950000,43002047.09940000000
360,0,360,IA 09-2013,-91.28360000000,43.25023000000,10,2013,0,0,23635.27961770000,42405472.97180000000
361,0,361,IA 22-2012,-93.82401000000,41.54430000000,6,2013,0,0,23892.61113980000,43556884.79210000000
362,0,362,IA 13-2012,-91.68209000000,40.98543000000,6,2013,0,0,23973.99025190000,43925570.99820000000
363,0,363,IA 11-2013,-93.14552000000,42.11442000000,11,2013,0,0,23808.13448950000,43176422.37160000000
364,0,364,IA 08-2013,-91.66833000000,42.85250000000,9,2013,0,0,23696.51339510000,42677390.59670000000
365,0,365,IA 24-2012,-94.00841000000,41.51786000000,6,2013,0,0,23896.49272400000,43574422.56640000000
366,0,366,TN 12-2012,-84.13897000000,35.66655000000,6,2013,0,0,24684.23891050000,47217013.90950000000
367,0,367,NC 03-2012,-81.28043000000,36.18457000000,8,2013,0,0,24619.77905220000,46914117.97670000000
368,0,368,NC 13-2013,-77.89906000000,35.49979000000,9,2013,0,0,24704.78943770000,47313690.37560000000
369,0,369,TN 21-2012,-84.25480000000,36.05647000000,3,2013,0,0,24635.80726540000,46989382.29590000000
370,0,370,TN 19-2013,-82.25872000000,36.42572000000,8,2013,0,0,24589.44791130000,46771792.29230000000
371,0,371,TN 12-2013,-84.13897000000,35.66656000000,9,2013,0,0,24684.23770970000,47217008.30430000000
372,0,372,TN 20-2012,-83.36366000000,36.06083000000,3,2013,0,0,24635.26256180000,46986823.97760000000
373,0,373,TN 21-2013,-84.25480000000,36.05648000000,9,2013,0,0,24635.80635980000,46989378.06970000000
374,0,374,TN 05-2012,-84.14690000000,36.27886000000,4,2013,0,0,24607.94426310000,46858568.12550000000
375,0,375,TN 01-2012,-84.26135000000,35.58094000000,5,2013,0,0,24694.80128340000,47266696.66380000000
376,0,376,TN 19-2012,-82.25872000000,36.42571000000,4,2013,0,0,24589.44880850000,46771796.50200000000
377,0,377,TN 22-2012,-84.08257000000,35.76490000000,4,2013,0,0,24672.07299950000,47159805.39850000000
378,0,378,CA 06-2013,-116.96105000000,33.08327000000,11,2013,0,0,24992.14949970000,48668940.37650000000
379,0,379,CA 02-2013,-117.13591000000,33.11486000000,11,2013,0,0,24988.51466600000,48651780.08220000000
380,0,380,CA 01-2012,-122.57420000000,39.37223000000,1,2013,0,0,24201.28686390000,44965809.55060000000
381,863,381,CA 47-2012,-122.00368000000,39.70852000000,3,2013,24060,6,24154.81086350000,44751925.70140000000
382,0,382,CA 01-2013,-117.22828000000,33.21290000000,11,2013,0,0,24977.21479850000,48598431.65770000000
383,0,383,CA 09-2013,-116.83327000000,33.55093000000,11,2013,0,0,24938.02098420000,48413394.12020000000
384,0,384,CA 10-2012,-122.23859000000,40.55967000000,2,2013,0,0,24035.06168490000,44203596.85260000000
385,0,385,CA 10-2013,-116.37798000000,33.48459000000,11,2013,0,0,24945.74093640000,48449839.78420000000
386,0,386,CA 08-2013,-117.16240000000,33.20887000000,11,2013,0,0,24977.67977580000,48600626.99750000000
387,0,387,CA 42-2012,-122.24222000000,40.56475000000,3,2013,0,0,24034.33761160000,44200293.99600000000
388,0,388,CA 07-2013,-117.01756000000,33.31877000000,11,2013,0,0,24964.97811100000,48540660.33140000000
389,6,389,CA 30-2012,-122.00952000000,38.50881000000,3,2013,28290,6,24318.50932800000,45507729.25280000000
390,41,390,CA 28-2012,-122.13748000000,39.79748000000,3,2013,23514,6,24142.43810020000,44695083.95550000000
391,8,391,CA 13-2012,-121.92225000000,39.77523000000,3,2013,24008,6,24145.53575850000,44709310.92720000000
392,0,392,CA 05-2013,-117.06758000000,33.16356000000,11,2013,0,0,24982.90561190000,48625299.00480000000
393,0,393,CA 04-2013,-117.17622000000,33.04037000000,11,2013,0,0,24997.08090100000,48692221.74840000000
394,0,394,CA 03-2013,-121.30026000000,38.60002000000,11,2013,0,0,24306.26730830000,45450977.41430000000
395,203,395,CA 44-2012,-121.66222000000,39.18056000000,3,2013,27815,6,24227.56830610000,45087009.46430000000
396,748,396,CA 16-2012,-122.08630000000,39.79581000000,2,2013,23265,6,24142.67062230000,44696151.89560000000
397,2703,397,CA 27-2012,-121.83425000000,39.62484000000,3,2013,25062,6,24166.41928460000,44805293.69960000000
398,0,398,CA 25-2012,-116.98260000000,33.29065000000,11,2013,0,0,24968.23175080000,48556021.18100000000
399,2703,399,CA 03-2012,-121.83425000000,39.62484000000,3,2013,25062,6,24166.41928460000,44805293.69960000000
400,0,400,CA 21-2012,-120.32937000000,37.11282000000,1,2013,0,0,24501.87490270000,46361687.19790000000
401,0,401,CA 26-2012,-122.38943000000,40.30260000000,2,2013,0,0,24071.55394220000,44370258.86450000000
402,0,402,CA 17-2012,-120.60246000000,36.72798000000,1,2013,0,0,24551.13717600000,46592223.64260000000
403,0,403,CA 07-2012,-120.17502000000,37.14006000000,1,2013,0,0,24498.36721120000,46345288.43330000000
404,2,404,CA 22-2012,-115.53714000000,32.91072000000,1,2013,34768,6,25011.94747880000,48762405.79310000000
405,2762,405,CA 19-2012,-121.90399000000,38.44493000000,2,2013,31865,6,24327.06396460000,45547407.80440000000
406,0,406,IA 10-2012,-117.82630000000,34.10990000000,6,2013,0,0,24872.40750740000,48103695.08460000000
407,0,407,CA 15-2012,-120.32937000000,37.11282000000,1,2013,0,0,24501.87490270000,46361687.19790000000
408,1,408,CA 24-2012,-115.56289000000,32.90265000000,1,2013,34769,6,25012.87116660000,48766766.31210000000
409,0,409,CA 18-2012,-115.53989000000,32.82177000000,1,2013,0,0,25022.11728750000,48810414.26890000000
410,1529,410,CA 41-2012,-121.94013000000,38.44654000000,3,2013,31862,6,24326.84852030000,45546408.30940000000
411,0,411,CA 33-2012,-121.63702000000,39.62512000000,2,2013,0,0,24166.38042770000,44805115.01380000000
412,145,412,CA 31-2012,-121.80556000000,39.66300000000,3,2013,24923,6,24161.12917130000,44780968.62490000000
413,0,413,CA 20-2012,-115.18514000000,32.81065000000,1,2013,0,0,25023.38696610000,48816407.85250000000
414,0,414,CA 05-2012,-120.19941000000,37.22444000000,1,2013,0,0,24487.48454500000,46294425.08140000000
415,0,415,CA 14-2012,-115.19801000000,32.79398000000,1,2013,0,0,25025.28958510000,48825389.11730000000
416,0,416,CA 09-2012,-120.46070000000,37.07986000000,1,2013,0,0,24506.11529390000,46381514.49650000000
417,0,417,CA 02-2012,-120.20207000000,37.13931000000,1,2013,0,0,24498.46392430000,46345740.38410000000
418,0,418,CA 11-2012,-120.34152000000,37.10342000000,1,2013,0,0,24503.08458890000,46367343.14550000000
419,44,419,CA 12-2012,-121.70844000000,39.52105000000,2,2013,27771,6,24180.77713850000,44871352.15740000000
420,3827,420,CA 43-2012,-121.90322000000,38.54121000000,3,2013,28028,6,24314.16418660000,45487581.94690000000
421,0,421,CA 08-2012,-120.79391000000,37.70823000000,1,2013,0,0,24424.57488260000,46000841.96480000000
422,0,422,CA 29-2012,-122.44086000000,40.25243000000,2,2013,0,0,24078.64283120000,44402679.22430000000
423,0,423,CA 06-2012,-120.07460000000,37.09194000000,1,2013,0,0,24504.56154520000,46374249.13740000000
424,0,424,WI 21-2013,-88.37782000000,42.58118000000,9,2013,0,0,23737.84604530000,42861679.83920000000
425,10,425,WI 05-2013,-88.31207000000,42.93134000000,9,2013,23247,6,23684.43615140000,42623654.99050000000
426,0,426,WI 09-2013,-88.32409000000,43.58003000000,9,2013,0,0,23583.91251810000,42178405.25200000000
427,0,427,WI 14-2013,-88.10958000000,44.07880000000,9,2013,0,0,23505.19167160000,41832291.03420000000
428,0,428,WI 07-2013,-90.38734000000,43.59198000000,9,2013,0,0,23582.04126660000,42170151.43660000000
429,0,429,MN 09-2013,-92.41020000000,44.02571000000,10,2013,0,0,23513.63155640000,41869289.14160000000
430,0,430,WI 17-2013,-88.78787000000,43.78444000000,8,2013,0,0,23551.80297660000,42036952.50930000000
431,0,431,WI 02-2013,-88.16153000000,42.96031000000,9,2013,0,0,23679.99090770000,42603889.43270000000
432,0,432,WI 12-2013,-88.41086000000,42.85769000000,8,2013,0,0,23695.71907440000,42673854.93360000000
433,0,433,WI 15-2013,-89.10715000000,42.70049000000,9,2013,0,0,23719.71395190000,42780761.33200000000
434,0,434,WI 01-2013,-89.03326000000,42.51412000000,9,2013,0,0,23748.00773240000,42907078.18180000000
435,0,435,MN 5-2012,-92.57509000000,43.91798000000,5,2013,0,0,23530.71207260000,41944246.54840000000
436,0,436,WI 16-2013,-88.62450000000,43.03414000000,9,2013,0,0,23668.64357530000,42553465.75810000000
437,0,437,WI 04-2013,-88.04765000000,42.87441000000,9,2013,0,0,23693.15990850000,42662464.85380000000
438,16,438,WI 11-2013,-88.32709000000,42.92604000000,9,2013,23246,6,23685.24901820000,42627270.07270000000
439,0,439,WI 11-2012,-88.16139000000,42.96023000000,4,2013,0,0,23680.00320080000,42603944.02400000000
440,0,440,WI 20-2013,-89.24617000000,44.50267000000,9,2013,0,0,23437.28927270000,41535595.75590000000
441,0,441,WI 19-2013,-89.59198000000,43.11732000000,9,2013,0,0,23655.82762450000,42496571.06730000000
442,0,442,WI 22-2013,-89.79098000000,43.16709000000,10,2013,0,0,23648.14300360000,42462484.24520000000
443,0,443,IA 07-2013,-90.08306000000,42.85806000000,7,2013,0,0,23695.66335420000,42673606.92530000000
444,0,444,MN 16-2013,-91.52111000000,43.81500000000,10,2013,0,0,23546.98444420000,42015758.04730000000
445,0,445,MN 8-2012,-92.74059000000,45.98561000000,6,2013,0,0,23192.18128150000,40479346.68140000000
446,0,446,WI 23-2013,-88.85389000000,43.29695000000,10,2013,0,0,23628.03510920000,42373391.17950000000
447,0,447,WI 15-2012,-89.78901000000,43.47952000000,5,2013,0,0,23599.62426930000,42247757.53950000000
448,0,448,WI 08-2013,-89.70655000000,44.09548000000,9,2013,0,0,23502.53788490000,41820663.00250000000
449,0,449,WI 06-2013,-89.98890000000,42.88103000000,10,2013,0,0,23692.14638840000,42657954.42310000000
450,0,450,WI 10-2013,-89.90701000000,42.73441000000,8,2013,0,0,23714.54723170000,42757724.67920000000
451,0,451,WI 17-2012,-87.84972000000,42.66141000000,5,2013,0,0,23725.66057830000,42807286.91770000000
452,0,452,WI 24-2013,-89.10653000000,43.54743000000,9,2013,0,0,23589.01448450000,42200915.55900000000
453,0,453,WI 13-2013,-89.72897000000,43.17310000000,10,2013,0,0,23647.21428850000,42458366.10270000000
454,0,454,MN 11-2012,-92.49777000000,44.19032000000,6,2013,0,0,23487.41712570000,41754458.81400000000
455,0,455,WI 03-2013,-88.16083000000,44.64658000000,9,2013,0,0,23414.02238640000,41434333.57220000000
456,0,456,WI 18-2013,-87.89419000000,42.67979000000,9,2013,0,0,23722.86546160000,42794817.42950000000
457,0,457,MN 7-2012,-92.25256000000,43.77976000000,5,2013,0,0,23552.54065700000,42040197.90610000000
458,16,458,WI 21-2012,-88.32709000000,42.92604000000,5,2013,23246,6,23685.24900750000,42627269.95380000000
459,3,459,WI 02-2012,-88.39700000000,42.89799000000,5,2013,23261,6,23689.54856560000,42646395.42970000000
460,0,460,OR 19-2013,-123.23650000000,43.85195000000,9,2013,0,0,23541.15376710000,41990121.25790000000
461,0,461,CA 23-2012,-122.01990000000,44.51371000000,2,2013,0,0,23435.51074360000,41527846.59860000000
462,0,462,OR 10-2013,-122.68798000000,42.21158000000,9,2013,0,0,23793.58997170000,43111154.39800000000
463,0,463,OR 07-2013,-122.62689000000,45.55849000000,9,2013,0,0,23264.01417730000,40786465.95220000000
464,0,464,OR 04-2013,-119.56007000000,45.82268000000,9,2013,0,0,23219.70349680000,40596775.20360000000
465,0,465,OR 03-2013,-123.13262000000,42.40937000000,9,2013,0,0,23763.83972860000,42977878.02180000000
466,0,466,OR 02-2013,-122.45364000000,45.16421000000,9,2013,0,0,23329.42693440000,41067902.33130000000
467,0,467,OR 17-2013,-122.73359000000,45.37775000000,8,2013,0,0,23294.10490760000,40915722.74810000000
468,0,468,OR 01-2013,-123.19022000000,44.22435000000,8,2013,0,0,23481.98226160000,41730682.25700000000
469,0,469,OR 13-2013,-121.63141000000,45.57841000000,9,2013,0,0,23260.68637510000,40772193.12080000000
470,0,470,OR 09-2013,-123.55722000000,44.64060000000,8,2013,0,0,23414.99437520000,41438557.98640000000
471,0,471,OR 18-2013,-123.07054000000,44.61613000000,8,2013,0,0,23418.95793550000,41455795.05030000000
472,0,472,OR 05-2013,-121.31422000000,44.03784000000,10,2013,0,0,23511.70655970000,41860846.56340000000
473,0,473,OR 15-2013,-122.85043000000,45.63887000000,9,2013,0,0,23250.57469480000,40728850.64840000000
474,0,474,OR 11-2013,-122.67696000000,45.21989000000,9,2013,0,0,23320.24083080000,41028278.44400000000
475,0,475,LA 18-2012,-90.89932000000,30.38126000000,5,2013,0,0,25291.86716170000,50081179.96160000000
476,0,476,LA 14-2012,-93.60021000000,32.43341000000,3,2013,0,0,25066.23159650000,49018629.41110000000
477,0,477,LA 17-2012,-92.12743000000,32.31448000000,4,2013,0,0,25079.64904870000,49081942.17650000000
478,0,478,LA 12-2012,-93.60002000000,32.45014000000,3,2013,0,0,25064.34062540000,49009705.86070000000
479,0,479,LA 15-2012,-90.38557000000,29.97744000000,4,2013,0,0,25334.83835650000,50282735.13810000000
480,0,480,LA 16-2012,-91.08414000000,30.48544000000,4,2013,0,0,25280.70670600000,50028777.15920000000
481,0,481,LA 13-2012,-93.61680000000,32.45003000000,3,2013,0,0,25064.35298120000,49009764.27300000000
482,0,482,UT 19-2013,-112.60658000000,39.38546000000,9,2013,0,0,24199.46638040000,44957421.46690000000
483,0,483,UT 16-2012,-112.36851000000,40.59358000000,5,2013,0,0,24030.22584610000,44181541.49900000000
484,0,484,UT 17-2013,-110.68938000000,39.57208000000,9,2013,0,0,24173.72247050000,44838888.60920000000
485,0,485,UT 24-2012,-109.56663000000,37.28725000000,6,2013,0,0,24479.36563080000,46256494.02690000000
486,0,486,UT 03-2013,-112.00167000000,41.74411000000,9,2013,0,0,23863.17551300000,43424046.96840000000
487,0,487,UT 18-2013,-112.65271000000,39.25731000000,9,2013,0,0,24217.06172360000,45038536.34120000000
488,0,488,UT 15-2013,-111.90673000000,40.53611000000,9,2013,0,0,24038.41704160000,44218905.35320000000
489,0,489,UT 19-2012,-112.65271000000,39.25731000000,6,2013,0,0,24217.06172360000,45038536.34120000000
490,0,490,UT 20-2012,-112.59358000000,39.38223000000,6,2013,0,0,24199.91070990000,44959468.90130000000
491,0,491,UT 21-2012,-112.60658000000,39.38560000000,6,2013,0,0,24199.44705510000,44957332.68590000000
492,0,492,UT 17-2012,-111.60907000000,40.11955000000,6,2013,0,0,24097.36533390000,44488375.20960000000
493,0,493,UT 10-2013,-111.84005000000,41.31100000000,9,2013,0,0,23926.75409770000,43711313.15230000000
494,0,494,UT 12-2013,-111.89300000000,40.64303000000,9,2013,0,0,24023.16617870000,44149355.26540000000
495,0,495,UT 05-2013,-111.97738000000,41.96649000000,9,2013,0,0,23830.19855360000,43275565.40890000000
496,0,496,UT 14-2012,-111.85804000000,40.75974000000,5,2013,0,0,24006.46220950000,44073258.07960000000
497,0,497,UT 04-2013,-111.96560000000,41.70214000000,9,2013,0,0,23869.37382450000,43451995.10460000000
498,0,498,UT 06-2013,-111.86405000000,41.75425000000,9,2013,0,0,23861.67677190000,43417291.02520000000
499,0,499,UT 18-2012,-112.37188000000,39.50617000000,6,2013,0,0,24182.83097770000,44880806.93830000000
500,0,500,UT 08-2013,-112.07033000000,40.72554000000,9,2013,0,0,24011.36337880000,44095577.33990000000
501,0,501,UT 13-2012,-111.76290000000,40.46560000000,5,2013,0,0,24048.44748360000,44264685.85640000000
502,0,502,UT 23-2012,-113.28862000000,37.24503000000,6,2013,0,0,24484.82432640000,46281995.65060000000
503,0,503,UT 13-2013,-111.88086000000,40.49714000000,9,2013,0,0,24043.96334300000,44244215.89720000000
